evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing,geo_scope,is_chicago,is_midwest
18227,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18232,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18247,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18250,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18257,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18261,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18263,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18266,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18073,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18074,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18075,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18087,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18084,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18091,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18093,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18098,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,Other US,False,False
18099,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18100,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18105,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18106,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18112,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Undesignated,Other US,False,False
18269,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18276,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18277,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18278,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18291,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18288,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18289,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18300,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18304,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18306,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18309,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18311,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18313,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18316,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18322,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18324,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18328,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18329,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18330,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18332,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18336,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18337,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18338,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18342,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18347,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18351,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18355,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18356,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18357,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18362,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18363,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18364,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,Other US,False,False
18365,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18369,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18374,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18375,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18377,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18383,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18385,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18386,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18387,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18401,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18402,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18399,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18414,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18417,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18419,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18420,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18425,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18422,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18430,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18432,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18436,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18442,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18447,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18451,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18452,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18456,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18459,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18462,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18465,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
18475,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18476,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,Other US,False,False
18478,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18479,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,Other US,False,False
18489,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18496,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18497,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18498,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated,Other US,False,False
18502,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
18503,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
18505,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
18506,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26705,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26694,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26682,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26716,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26792,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26793,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26794,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26795,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26796,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26797,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22435,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
22389,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
22390,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
22442,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
22460,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22468,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22481,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22532,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22547,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22556,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22563,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26878,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
26865,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26866,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26915,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26818,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
26819,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
26843,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26850,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26851,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26965,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26926,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
26934,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
26972,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
27075,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
27076,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
22365,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22297,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
22342,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
30069,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29960,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29961,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29984,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29985,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29989,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29907,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
29908,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
29909,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29920,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29821,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29852,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29853,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29855,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
29869,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
30143,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
30117,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
30245,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
30236,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
30256,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37319,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37274,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
37287,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37289,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37666,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37667,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37468,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33835,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33790,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33934,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
33543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33510,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33518,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
33626,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
33627,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Free,Other US,False,False
33628,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
33630,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
33558,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41225,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
41412,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41396,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41011,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41020,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41026,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
40955,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
41152,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
41153,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid,Other US,False,False
37890,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37848,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37849,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free,Other US,False,False
37760,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
37716,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
37717,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid,Other US,False,False
5358,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
5365,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
1565,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
1567,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
1568,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
1553,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
1589,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
1571,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,Other Midwest,False,True
14064,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,Other Midwest,False,True
14088,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
22355,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
22356,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
22540,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,Other Midwest,False,True
22542,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid,Other Midwest,False,True
26573,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid,Other Midwest,False,True
22431,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Free,Other Midwest,False,True
29844,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
30045,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
33802,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
37633,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
37328,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
37699,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free,Other Midwest,False,True
6103,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,Other US,False,False
6117,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free,Other US,False,False
6023,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid,Other US,False,False
1657,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid,Other US,False,False
