evse_id,metro_area,land_use,region,num_ports,charge_level,venue,pricing
18386,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18387,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18401,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18402,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid
18399,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18414,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18417,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18419,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18420,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18425,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
18422,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18430,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18432,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18436,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
18442,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18447,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18451,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18452,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18456,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18459,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
18462,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18465,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18475,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18476,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated
18478,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18479,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Undesignated
18489,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18496,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid
18497,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18498,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Undesignated
18502,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
18503,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18505,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18506,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26705,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26694,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26682,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26716,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26792,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26793,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26794,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26795,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26796,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26797,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
22435,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
22389,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
22390,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
22442,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
22460,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
22468,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
22481,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
22532,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
22543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
22547,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
22556,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
22563,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26878,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
26865,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
26866,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
26915,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26818,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
26819,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
26843,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26850,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
26851,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
26965,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26926,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
26934,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
26972,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
27075,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
27076,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
22365,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
22297,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
22342,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
30069,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29960,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29961,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29984,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29985,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29989,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29907,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
29908,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
29909,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29920,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29821,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29852,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29853,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29855,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
29869,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
30143,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
30117,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
30245,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
30236,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
30256,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37319,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37274,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
37287,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37289,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37666,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37667,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37468,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
33835,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
33790,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
33919,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
33934,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
33543,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
33510,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
33518,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
33626,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
33627,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Free
33628,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
33630,"Salem, OR Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid
33558,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
41225,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
41412,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
41396,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
41011,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
41020,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
41026,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
40955,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
41152,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
41153,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
37890,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37848,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37849,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
37760,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
37716,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
37717,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
5358,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free
5365,"Kansas City, MO-KS Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free
1565,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
1567,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
1568,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
1553,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
1589,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
1571,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid
14064,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid
14088,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
22355,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free
22356,"Des Moines-West Des Moines, IA Metro Area",Metro Area,West North Central,1,DCFC,Undesignated,Free
22540,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid
22542,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Paid
26573,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Paid
22431,Undesignated,Metro Area,West North Central,1,DCFC,Corridor,Free
29844,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
30045,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
33802,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
37633,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
37328,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
37699,Undesignated,Metro Area,West North Central,1,DCFC,Undesignated,Free
6103,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
6117,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Free
6023,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1657,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1681,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1665,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1668,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1669,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1673,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1674,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1649,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1642,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Free
1643,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
1660,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1661,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1613,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1633,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1634,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1511,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
1395,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1434,Undesignated,Metro Area,West South Central,1,DCFC,Corridor,Paid
1321,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
1340,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Paid
145,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Undesignated
5371,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
5347,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
5249,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1207,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
14051,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
13984,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
22454,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
22455,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
22456,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
22388,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
26814,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
26815,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
26686,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
27035,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
22330,"Austin-Round Rock-Georgetown, TX Metro Area",Metro Area,West South Central,1,DCFC,Corridor,Paid
29993,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
37559,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
37560,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
37568,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Paid
37513,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
33741,"Dallas-Fort Worth-Arlington, TX Metro Area",Metro Area,West South Central,1,DCFC,Undesignated,Free
40977,Undesignated,Metro Area,West South Central,1,DCFC,Undesignated,Free
1676,Undesignated,Undesignated,West South Central,1,DCFC,Undesignated,Free
1680,Undesignated,Non-Metro,West South Central,1,DCFC,Corridor,Free
41155,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
41156,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
41157,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
41066,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
41067,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
37714,"Boston-Cambridge-Newton, MA-NH Metro Area",Metro Area,New England,1,DCFC,Undesignated,Free
6042,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
6063,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
1874,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
1862,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
1860,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
1849,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
1797,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
1494,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
14009,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
14039,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
14057,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Paid
14103,"Seattle-Tacoma-Bellevue, WA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Free
18467,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
18469,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18455,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18458,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18481,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18446,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18444,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18433,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18434,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18435,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18423,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Corridor,Paid
18415,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18416,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18413,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18411,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18405,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18393,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18397,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
18341,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18353,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18348,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18321,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18327,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18331,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18319,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18314,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18299,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18297,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18281,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18284,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18113,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18095,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18081,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
18083,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18076,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18259,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18252,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18248,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18249,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18246,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18164,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18239,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18234,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18220,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18223,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18212,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18207,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Paid
18208,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18204,"Los Angeles-Long Beach-Anaheim, CA Metro Area",Metro Area,Pacific,1,DCFC,Undesignated,Free
18205,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18188,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18177,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18170,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18173,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18137,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18149,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18158,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18653,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18649,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18647,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18637,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Paid
18625,Undesignated,Metro Area,Pacific,1,DCFC,Corridor,Free
18628,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
18619,Undesignated,Metro Area,Pacific,1,DCFC,Undesignated,Free
