connector_id,evse_id,connector_number,connector_type,power_kw
52203,37128,1,J1772,>8 kW
52062,37137,1,J1772,>8 kW
53239,40658,1,J1772,>8 kW
52962,40661,1,J1772,>8 kW
54189,40752,1,J1772,>8 kW
53701,40724,1,J1772,>8 kW
52798,40594,1,J1772,>8 kW
54298,40566,1,J1772,<8 kW
54337,40508,1,J1772,>8 kW
54046,40521,1,J1772,>8 kW
52851,38861,1,J1772,<8 kW
48069,37262,1,J1772,<8 kW
51622,38889,1,J1772,>8 kW
51649,38915,1,J1772,>8 kW
51823,38921,1,J1772,>8 kW
53226,38926,1,J1772,>8 kW
52876,39515,2,J1772,<8 kW
52555,39435,1,J1772,>8 kW
52983,39439,1,J1772,>8 kW
52036,39420,1,J1772,>8 kW
52147,39424,1,J1772,>8 kW
49482,36741,1,J1772,>8 kW
49582,36742,1,J1772,>8 kW
48268,36733,1,J1772,>8 kW
51870,36490,1,J1772,>8 kW
48155,36527,1,J1772,>8 kW
52318,39400,1,J1772,>8 kW
52620,39403,1,J1772,>8 kW
52150,39390,1,J1772,>8 kW
48447,36607,1,J1772,>8 kW
48914,36584,1,J1772,>8 kW
52253,36639,1,J1772,>8 kW
47791,36640,1,J1772,>8 kW
47483,36569,1,J1772,>8 kW
47236,36564,1,J1772,>8 kW
47556,36517,1,J1772,>8 kW
48303,36539,1,J1772,>8 kW
49091,36428,1,J1772,>8 kW
49841,36435,1,J1772,>8 kW
49649,36439,1,J1772,>8 kW
48674,36161,1,J1772,<8 kW
49492,36140,1,J1772,>8 kW
47948,36393,1,J1772,>8 kW
53813,39033,1,J1772,>8 kW
49026,36473,1,J1772,>8 kW
51777,39257,1,J1772,>8 kW
51632,39234,1,J1772,<8 kW
52324,39239,1,J1772,>8 kW
53485,39214,1,J1772,>8 kW
51976,39089,1,J1772,>8 kW
51997,39065,1,J1772,>8 kW
51524,39095,1,J1772,>8 kW
51793,39162,1,J1772,>8 kW
52314,40333,1,J1772,>8 kW
53448,40305,1,J1772,>8 kW
52925,40249,1,J1772,>8 kW
50063,36932,1,J1772,>8 kW
51613,40379,1,J1772,>8 kW
51979,40376,1,J1772,>8 kW
51993,40347,1,J1772,>8 kW
54178,40350,1,J1772,>8 kW
49633,37029,1,J1772,>8 kW
49922,37036,1,J1772,>8 kW
49677,36976,1,J1772,>8 kW
48918,36980,1,J1772,>8 kW
48710,36957,1,J1772,>8 kW
52224,40057,1,J1772,>8 kW
51871,40041,1,J1772,>8 kW
52173,40042,1,J1772,>8 kW
52712,40043,1,J1772,>8 kW
52368,40020,1,J1772,>8 kW
53583,40251,1,J1772,>8 kW
53123,40239,1,J1772,>8 kW
53636,40147,1,J1772,>8 kW
51715,40184,1,J1772,>8 kW
52862,40102,1,J1772,>8 kW
51535,39931,1,J1772,>8 kW
53031,39910,1,J1772,>8 kW
53685,39913,1,J1772,>8 kW
52964,39791,1,J1772,>8 kW
52487,39826,1,J1772,>8 kW
52524,39806,1,J1772,>8 kW
51660,39691,1,J1772,>8 kW
52577,39728,1,J1772,>8 kW
52159,39729,1,J1772,>8 kW
53187,39763,1,J1772,>8 kW
52991,39750,1,J1772,>8 kW
24545,16216,2,J1772,<8 kW
25144,16219,2,J1772,<8 kW
24552,16222,2,J1772,<8 kW
25206,16315,2,J1772,<8 kW
24827,16319,2,J1772,<8 kW
24718,16334,2,J1772,<8 kW
25477,16364,2,J1772,<8 kW
24857,16432,1,J1772,<8 kW
26462,16408,2,J1772,<8 kW
25140,16445,1,J1772,<8 kW
24134,15889,2,J1772,<8 kW
24163,15915,1,J1772,<8 kW
24155,15908,1,J1772,<8 kW
26478,15807,2,J1772,<8 kW
24846,15836,1,J1772,<8 kW
24010,15777,2,J1772,<8 kW
24186,15936,1,J1772,<8 kW
24181,15931,2,J1772,<8 kW
24222,15969,2,J1772,<8 kW
24289,16023,2,J1772,<8 kW
30720,19666,2,J1772,<8 kW
30612,19720,2,J1772,<8 kW
30708,19723,2,J1772,<8 kW
26106,15931,1,J1772,<8 kW
25343,15915,2,J1772,<8 kW
24636,15908,2,J1772,<8 kW
24041,15807,1,J1772,<8 kW
24759,16364,1,J1772,<8 kW
24074,15836,2,J1772,<8 kW
30785,19594,2,J1772,<8 kW
30697,19595,2,J1772,<8 kW
34110,19496,2,J1772,<8 kW
24687,15889,1,J1772,<8 kW
24409,16110,2,J1772,<8 kW
24421,16120,1,J1772,<8 kW
25614,16018,2,J1772,<8 kW
27053,15979,2,J1772,<8 kW
24310,16038,1,J1772,<8 kW
24340,16062,1,J1772,<8 kW
25047,16175,1,J1772,<8 kW
24897,16210,1,J1772,<8 kW
26480,16216,1,J1772,<8 kW
24549,16219,1,J1772,<8 kW
24648,16222,1,J1772,<8 kW
24690,16315,1,J1772,<8 kW
24697,16319,1,J1772,<8 kW
25977,16334,1,J1772,<8 kW
23959,15730,1,J1772,<8 kW
24792,15777,1,J1772,<8 kW
23888,15661,2,J1772,<8 kW
23893,15666,2,J1772,<8 kW
25636,15674,1,J1772,<8 kW
23904,15677,1,J1772,<8 kW
23877,15651,1,J1772,<8 kW
23874,15648,2,J1772,<8 kW
23879,15644,1,J1772,<8 kW
23862,15636,1,J1772,<8 kW
23860,15634,1,J1772,<8 kW
24203,15730,2,J1772,<8 kW
23940,15712,1,J1772,>8 kW
25162,15661,1,J1772,<8 kW
24305,15651,2,J1772,<8 kW
24972,15648,1,J1772,<8 kW
23870,15644,2,J1772,<8 kW
26076,15677,2,J1772,<8 kW
25550,15666,1,J1772,<8 kW
23901,15674,2,J1772,<8 kW
23922,15695,1,J1772,<8 kW
23954,15636,2,J1772,<8 kW
24568,15634,2,J1772,<8 kW
51268,34573,1,J1772,<8 kW
47070,34424,2,J1772,<8 kW
47042,34571,1,J1772,<8 kW
46802,34501,1,J1772,<8 kW
51300,38226,1,J1772,<8 kW
51363,38231,1,J1772,<8 kW
42249,30754,2,J1772,<8 kW
37722,27184,2,J1772,<8 kW
47040,27249,2,J1772,<8 kW
37702,27268,2,J1772,<8 kW
37713,27269,2,J1772,<8 kW
37803,27228,1,J1772,<8 kW
37931,27229,1,J1772,<8 kW
42187,27257,1,J1772,<8 kW
37603,27258,2,J1772,<8 kW
37599,27382,1,J1772,<8 kW
37792,27383,1,J1772,<8 kW
32533,22891,2,J1772,<8 kW
32534,22892,2,J1772,<8 kW
32700,22891,1,J1772,<8 kW
32701,22892,1,J1772,<8 kW
77,77,2,J1772,<8 kW
206,77,1,J1772,<8 kW
16213,11787,2,J1772,<8 kW
17046,11787,1,J1772,<8 kW
44836,31637,1,J1772,>8 kW
49624,31588,1,J1772,>8 kW
50011,34750,1,J1772,>8 kW
44201,33203,1,J1772,>8 kW
50310,37866,1,Combo,<30 kW
46696,37562,1,Combo,<30 kW
44474,32429,1,J1772,>8 kW
44478,32014,1,J1772,>8 kW
44976,31602,1,J1772,<8 kW
44208,32550,1,J1772,>8 kW
45377,32919,1,J1772,>8 kW
43366,29727,1,J1772,>8 kW
37173,29858,1,Combo,<30 kW
43509,29498,1,J1772,>8 kW
40445,29188,1,J1772,>8 kW
39891,29201,1,J1772,>8 kW
39877,27420,1,J1772,>8 kW
40092,28128,1,J1772,>8 kW
38940,28140,1,J1772,>8 kW
39547,29015,1,J1772,>8 kW
38439,27744,1,J1772,>8 kW
36425,24185,1,J1772,>8 kW
34370,23977,1,J1772,>8 kW
35795,24519,1,J1772,>8 kW
38311,25692,1,J1772,>8 kW
38331,25637,1,J1772,>8 kW
35828,25568,1,J1772,>8 kW
38250,25913,1,J1772,>8 kW
34575,23877,1,J1772,>8 kW
34612,23914,1,J1772,>8 kW
34391,23846,1,J1772,>8 kW
35988,23780,1,J1772,>8 kW
30300,14088,1,Combo,30 kW - 100 kW
30360,14064,2,CHAdeMO,30 kW - 100 kW
30955,21698,1,J1772,>8 kW
31688,21625,1,J1772,>8 kW
32067,20974,1,J1772,<8 kW
31877,21326,1,J1772,>8 kW
31337,20974,2,J1772,<8 kW
30992,21057,1,J1772,>8 kW
31735,21069,1,J1772,>8 kW
10504,5240,2,CHAdeMO,30 kW - 100 kW
8898,5290,1,Combo,30 kW - 100 kW
9934,5863,2,CHAdeMO,30 kW - 100 kW
9921,5906,2,CHAdeMO,30 kW - 100 kW
8820,5240,1,Combo,30 kW - 100 kW
9003,5290,2,CHAdeMO,30 kW - 100 kW
7309,4420,2,J1772,<8 kW
7315,4399,2,J1772,<8 kW
7306,4417,1,J1772,<8 kW
7313,4406,2,J1772,<8 kW
7317,4413,2,J1772,<8 kW
7282,4370,1,J1772,<8 kW
7261,4387,2,J1772,<8 kW
7379,4378,2,J1772,<8 kW
7244,4375,2,J1772,<8 kW
7380,4385,2,J1772,<8 kW
7314,4372,2,J1772,<8 kW
7299,4367,1,J1772,<8 kW
7444,4505,2,J1772,<8 kW
7469,4521,2,J1772,<8 kW
7458,4512,1,J1772,<8 kW
7285,4406,1,J1772,<8 kW
7448,4420,1,J1772,<8 kW
7323,4417,2,J1772,<8 kW
7307,4418,2,J1772,<8 kW
7296,4413,1,J1772,<8 kW
7652,4620,2,J1772,<8 kW
7483,4528,2,J1772,<8 kW
7240,4372,1,J1772,<8 kW
7235,4367,2,J1772,<8 kW
7238,4370,2,J1772,<8 kW
7275,4399,1,J1772,<8 kW
7288,4408,2,J1772,<8 kW
7257,4387,1,J1772,<8 kW
7259,4389,2,J1772,<8 kW
7255,4385,1,J1772,<8 kW
7281,4375,1,J1772,<8 kW
7248,4378,1,J1772,<8 kW
7249,4379,1,J1772,<8 kW
21967,14064,1,Combo,30 kW - 100 kW
22013,14088,2,CHAdeMO,30 kW - 100 kW
23605,15462,1,J1772,>8 kW
18007,12951,1,J1772,>8 kW
17966,12877,1,J1772,<8 kW
14630,10237,1,J1772,>8 kW
12074,7725,1,J1772,<8 kW
12187,7837,1,J1772,<8 kW
12384,8033,1,J1772,>8 kW
12365,8014,1,J1772,>8 kW
12512,8161,1,J1772,>8 kW
9901,5863,1,Combo,30 kW - 100 kW
9909,5906,1,Combo,30 kW - 100 kW
13867,9496,1,J1772,>8 kW
13668,9301,1,J1772,>8 kW
14504,10116,1,J1772,<8 kW
14563,10173,1,J1772,<8 kW
22603,14642,1,J1772,>8 kW
53966,40798,1,J1772,>8 kW
46638,37405,1,Combo,<30 kW
52780,37151,1,J1772,>8 kW
54037,40621,1,J1772,>8 kW
49838,36653,1,J1772,>8 kW
48473,36896,1,J1772,>8 kW
53191,39877,1,J1772,>8 kW
49521,36375,1,J1772,>8 kW
51692,39348,1,J1772,>8 kW
52773,39349,1,J1772,>8 kW
48730,35032,1,J1772,>8 kW
47210,34818,1,J1772,>8 kW
43768,31602,2,J1772,<8 kW
48938,35667,1,J1772,>8 kW
48691,35720,1,J1772,>8 kW
47868,33197,1,J1772,>8 kW
49983,35918,2,J1772,<8 kW
51467,38413,1,J1772,>8 kW
51529,38482,1,J1772,>8 kW
49722,35918,1,J1772,<8 kW
10499,6060,2,CHAdeMO,30 kW - 100 kW
10306,6060,1,Combo,30 kW - 100 kW
212,83,1,J1772,<8 kW
84,84,2,J1772,<8 kW
241,112,1,J1772,<8 kW
242,113,1,J1772,<8 kW
114,114,2,J1772,<8 kW
244,115,1,J1772,<8 kW
245,116,1,J1772,<8 kW
246,117,1,J1772,<8 kW
247,118,1,J1772,<8 kW
216,87,1,J1772,<8 kW
253,124,1,J1772,<8 kW
83,83,2,J1772,<8 kW
213,84,1,J1772,<8 kW
143,5,1,J1772,<8 kW
112,112,2,J1772,<8 kW
113,113,2,J1772,<8 kW
243,114,1,J1772,<8 kW
115,115,2,J1772,<8 kW
116,116,2,J1772,<8 kW
117,117,2,J1772,<8 kW
118,118,2,J1772,<8 kW
15,15,2,J1772,<8 kW
87,87,2,J1772,<8 kW
124,124,2,J1772,<8 kW
153,15,1,J1772,<8 kW
5,5,2,J1772,<8 kW
15648,11125,2,J1772,<8 kW
17063,11827,1,J1772,<8 kW
17397,12231,1,J1772,<8 kW
17398,12232,1,J1772,<8 kW
17531,12365,1,J1772,>8 kW
17532,12366,1,J1772,>8 kW
16508,11125,1,J1772,<8 kW
17473,12307,1,J1772,>8 kW
21781,13926,1,J1772,>8 kW
21782,13927,1,J1772,>8 kW
16231,11827,2,J1772,<8 kW
37155,22420,1,Combo,<30 kW
51317,34583,1,J1772,>8 kW
2281,1433,1,Combo,<30 kW
50339,41140,1,Combo,<30 kW
50330,41322,1,Combo,30 kW - 100 kW
50999,41322,1,CHAdeMO,30 kW - 100 kW
50408,41323,1,Combo,30 kW - 100 kW
50967,37602,1,Combo,<30 kW
2365,984,1,Combo,30 kW - 100 kW
2730,1711,2,CHAdeMO,30 kW - 100 kW
1670,984,2,CHAdeMO,30 kW - 100 kW
2728,1711,1,Combo,30 kW - 100 kW
46814,34422,1,J1772,>8 kW
51152,34380,1,J1772,<8 kW
46951,34351,1,J1772,>8 kW
44495,32699,1,J1772,>8 kW
42080,30111,1,Combo,<30 kW
41825,33676,1,Combo,<30 kW
46627,33520,1,Combo,<30 kW
33521,22704,1,Combo,>100 kW
33692,22705,1,Combo,>100 kW
31930,21865,1,J1772,<8 kW
50048,24040,1,J1772,>8 kW
42288,30955,1,J1772,>8 kW
42434,30874,1,J1772,>8 kW
46909,30868,1,J1772,>8 kW
46900,30859,1,J1772,>8 kW
42220,30832,1,J1772,>8 kW
42255,30833,1,J1772,>8 kW
42283,30857,1,J1772,>8 kW
42412,30830,1,J1772,>8 kW
46756,30825,1,J1772,>8 kW
42348,30826,1,J1772,>8 kW
42207,30827,1,J1772,>8 kW
42160,30828,1,J1772,>8 kW
48864,31107,2,J1772,<8 kW
44061,31108,1,J1772,<8 kW
37445,29822,1,Combo,30 kW - 100 kW
26876,17014,2,J1772,<8 kW
26829,17517,2,J1772,<8 kW
27005,17489,2,J1772,<8 kW
27234,17517,1,J1772,<8 kW
26757,17489,1,J1772,<8 kW
32079,21865,2,J1772,<8 kW
26381,16950,2,J1772,<8 kW
25823,17014,1,J1772,<8 kW
24268,16008,1,J1772,<8 kW
26938,16000,2,J1772,<8 kW
24495,16179,2,J1772,<8 kW
24434,16131,2,J1772,<8 kW
24423,16122,2,J1772,<8 kW
24750,16358,1,J1772,<8 kW
25224,16358,2,J1772,<8 kW
26872,16179,1,J1772,<8 kW
24724,16008,2,J1772,<8 kW
24259,16000,1,J1772,<8 kW
25363,16122,1,J1772,<8 kW
27557,16131,1,J1772,<8 kW
25266,16706,2,J1772,<8 kW
26873,16625,2,J1772,<8 kW
26529,16562,1,J1772,<8 kW
26377,16572,1,J1772,<8 kW
25397,16784,2,J1772,<8 kW
25413,16793,1,J1772,<8 kW
25586,16887,1,J1772,<8 kW
25139,16625,1,J1772,<8 kW
25045,16562,2,J1772,<8 kW
25063,16572,2,J1772,<8 kW
25513,16784,1,J1772,<8 kW
26964,16793,2,J1772,<8 kW
26374,16706,1,J1772,<8 kW
25700,16950,1,J1772,<8 kW
25855,16887,2,J1772,<8 kW
31979,9292,2,J1772,<8 kW
13510,9148,1,J1772,<8 kW
14928,10514,1,J1772,<8 kW
13659,9292,1,J1772,<8 kW
14795,9148,2,J1772,<8 kW
15173,10514,2,J1772,<8 kW
8978,5337,2,CHAdeMO,30 kW - 100 kW
10310,5362,1,Combo,30 kW - 100 kW
8875,5277,2,CHAdeMO,30 kW - 100 kW
3022,1914,1,Combo,<30 kW
10438,5337,1,Combo,30 kW - 100 kW
8954,5329,2,CHAdeMO,30 kW - 100 kW
9038,5362,2,CHAdeMO,30 kW - 100 kW
1645,960,1,Combo,<30 kW
1647,962,1,Combo,<30 kW
1748,1052,1,Combo,<30 kW
2178,1344,1,Combo,<30 kW
2182,1348,1,Combo,<30 kW
2183,1349,1,Combo,<30 kW
2184,1350,1,Combo,<30 kW
2185,1351,1,Combo,<30 kW
10301,5329,1,Combo,30 kW - 100 kW
10411,5277,1,Combo,30 kW - 100 kW
23934,15707,2,J1772,<8 kW
24072,15707,1,J1772,<8 kW
50763,37565,1,Combo,<30 kW
47410,36454,1,J1772,>8 kW
50051,31107,1,J1772,<8 kW
45097,31108,2,J1772,<8 kW
50749,41104,1,Combo,30 kW - 100 kW
50547,41148,1,Combo,30 kW - 100 kW
46810,34380,2,J1772,<8 kW
46705,37362,1,Combo,<30 kW
21895,14024,2,CHAdeMO,30 kW - 100 kW
30491,14085,2,CHAdeMO,30 kW - 100 kW
21904,14024,1,Combo,30 kW - 100 kW
22002,14085,1,Combo,30 kW - 100 kW
2058,1255,1,Combo,30 kW - 100 kW
2035,1255,2,CHAdeMO,30 kW - 100 kW
42309,27277,2,J1772,<8 kW
37877,27277,1,J1772,<8 kW
22001,14035,2,CHAdeMO,30 kW - 100 kW
21924,14042,1,Combo,30 kW - 100 kW
21916,14035,1,Combo,30 kW - 100 kW
30315,14042,2,CHAdeMO,30 kW - 100 kW
50846,41266,1,CHAdeMO,30 kW - 100 kW
50636,41266,1,Combo,30 kW - 100 kW
50359,41267,1,Combo,30 kW - 100 kW
37193,29928,1,Combo,30 kW - 100 kW
46568,29928,1,CHAdeMO,30 kW - 100 kW
43359,31583,1,J1772,<8 kW
42847,31578,2,J1772,<8 kW
44924,31775,1,J1772,>8 kW
43232,31772,2,J1772,<8 kW
43585,31675,1,J1772,>8 kW
44063,31531,1,J1772,<8 kW
43372,31533,1,J1772,<8 kW
47492,33428,1,J1772,>8 kW
44459,33482,2,J1772,<8 kW
43093,33467,2,J1772,<8 kW
44824,33468,1,J1772,<8 kW
45352,33469,2,J1772,<8 kW
45011,33470,2,J1772,<8 kW
44233,32161,1,J1772,>8 kW
46317,33866,1,Combo,<30 kW
43719,32381,1,J1772,<8 kW
43156,32382,1,J1772,<8 kW
43477,32345,1,J1772,>8 kW
44021,32288,1,J1772,>8 kW
45188,32761,1,J1772,>8 kW
44107,32558,1,J1772,>8 kW
44191,32563,1,J1772,<8 kW
43221,32564,2,J1772,<8 kW
44440,32503,1,J1772,>8 kW
45139,33040,1,J1772,>8 kW
47274,34670,1,J1772,>8 kW
35918,19871,1,J1772,>8 kW
34379,22242,1,J1772,>8 kW
31872,21896,1,J1772,<8 kW
35766,21826,1,J1772,>8 kW
36397,22172,1,J1772,>8 kW
32107,22030,1,J1772,>8 kW
31046,21562,1,J1772,>8 kW
31530,21330,1,J1772,>8 kW
31138,21370,1,J1772,>8 kW
31723,21316,1,J1772,>8 kW
31011,21302,1,J1772,>8 kW
31022,21102,1,J1772,>8 kW
31290,21119,1,J1772,<8 kW
32036,20852,1,J1772,>8 kW
40262,28942,1,J1772,>8 kW
39259,28728,1,J1772,>8 kW
39974,28823,1,J1772,>8 kW
38542,28577,1,J1772,>8 kW
38729,28599,1,J1772,>8 kW
35932,24780,1,J1772,>8 kW
34851,24781,1,J1772,>8 kW
35621,24838,1,J1772,>8 kW
36796,26421,2,J1772,<8 kW
43778,26423,2,J1772,<8 kW
42795,29514,1,J1772,>8 kW
39649,29318,1,J1772,>8 kW
34834,23934,1,J1772,>8 kW
40451,26421,1,J1772,<8 kW
36867,26423,1,J1772,<8 kW
54224,25771,1,J1772,>8 kW
32156,21896,2,J1772,<8 kW
35430,25214,1,J1772,>8 kW
15432,10927,1,J1772,>8 kW
15498,10965,1,J1772,>8 kW
12910,8556,1,J1772,<8 kW
12801,8447,1,J1772,>8 kW
12871,8517,1,J1772,<8 kW
13004,8649,1,J1772,>8 kW
15261,10804,1,J1772,<8 kW
15166,10725,1,J1772,>8 kW
53710,15274,1,J1772,<8 kW
17932,12986,1,J1772,<8 kW
18188,12718,1,J1772,>8 kW
17837,12707,1,J1772,<8 kW
18090,12530,1,J1772,>8 kW
17799,12568,1,J1772,<8 kW
9039,5363,1,Combo,30 kW - 100 kW
14778,10377,1,J1772,<8 kW
12241,7891,1,J1772,>8 kW
12360,8009,1,J1772,<8 kW
12332,7981,1,J1772,<8 kW
12294,7943,1,J1772,<8 kW
12101,7752,1,J1772,<8 kW
11964,7616,1,J1772,>8 kW
14634,10241,1,J1772,<8 kW
11654,7306,1,J1772,<8 kW
11763,7415,1,J1772,>8 kW
11855,7507,1,J1772,>8 kW
11819,7471,1,J1772,>8 kW
11821,7473,1,J1772,<8 kW
11317,6971,1,J1772,<8 kW
11579,7231,1,J1772,>8 kW
13684,9317,1,J1772,<8 kW
10287,6047,1,Combo,30 kW - 100 kW
14905,10494,1,J1772,<8 kW
15002,10580,1,J1772,<8 kW
12496,8145,1,J1772,<8 kW
12517,8166,1,J1772,>8 kW
12502,8151,1,J1772,<8 kW
12529,8178,1,J1772,<8 kW
12406,8055,1,J1772,<8 kW
12540,8189,1,J1772,<8 kW
13525,9163,1,J1772,<8 kW
13529,9167,1,J1772,>8 kW
15388,9317,2,J1772,<8 kW
13465,9104,1,J1772,>8 kW
13858,9487,1,J1772,>8 kW
13840,9470,1,J1772,<8 kW
3477,2179,1,J1772,<8 kW
14414,10028,1,J1772,>8 kW
11204,6858,1,J1772,>8 kW
10877,6533,1,J1772,<8 kW
10775,6432,1,J1772,>8 kW
10714,6371,1,J1772,<8 kW
10541,6198,1,J1772,<8 kW
14129,9750,1,J1772,<8 kW
14007,9630,1,J1772,>8 kW
5488,3232,1,J1772,<8 kW
5009,3232,2,J1772,<8 kW
2376,1491,1,Combo,<30 kW
8299,4993,1,J1772,<8 kW
3124,2005,2,J1772,<8 kW
3143,2022,2,J1772,<8 kW
10323,5363,2,CHAdeMO,30 kW - 100 kW
3508,2303,1,J1772,<8 kW
3378,2215,1,J1772,<8 kW
3401,2228,2,J1772,<8 kW
3333,2179,2,J1772,<8 kW
10388,6047,2,CHAdeMO,30 kW - 100 kW
13408,9048,1,J1772,>8 kW
22596,14635,1,J1772,>8 kW
22685,14711,1,J1772,>8 kW
22419,14473,1,J1772,>8 kW
23345,15274,2,J1772,<8 kW
22227,14289,1,J1772,>8 kW
54354,39600,1,J1772,<8 kW
48855,34900,1,J1772,>8 kW
52534,35402,1,J1772,>8 kW
44562,31531,2,J1772,<8 kW
43892,31533,2,J1772,<8 kW
42710,31578,1,J1772,<8 kW
43928,31583,2,J1772,<8 kW
44616,31772,1,J1772,<8 kW
44273,32381,2,J1772,<8 kW
44141,32382,2,J1772,<8 kW
44460,32563,2,J1772,<8 kW
42821,32564,1,J1772,<8 kW
48808,35775,1,J1772,>8 kW
48175,36115,1,J1772,>8 kW
47604,33292,1,J1772,>8 kW
47581,33329,1,J1772,>8 kW
52839,40759,1,J1772,>8 kW
53801,40760,1,J1772,>8 kW
44830,33467,1,J1772,<8 kW
44284,33468,2,J1772,<8 kW
45356,33469,1,J1772,<8 kW
48428,33482,1,J1772,<8 kW
53593,40541,1,J1772,>8 kW
53676,40548,1,J1772,>8 kW
49223,36570,1,J1772,>8 kW
51965,39069,1,J1772,>8 kW
49196,36874,1,J1772,>8 kW
52779,39944,1,J1772,>8 kW
54034,40110,1,J1772,>8 kW
51955,40076,1,J1772,>8 kW
53764,39600,2,J1772,<8 kW
42100,33545,1,Combo,<30 kW
42060,30213,2,CHAdeMO,30 kW - 100 kW
41814,30214,1,Combo,30 kW - 100 kW
41726,30213,1,Combo,30 kW - 100 kW
46755,30214,1,CHAdeMO,30 kW - 100 kW
41983,30251,1,Combo,30 kW - 100 kW
41590,30252,1,Combo,30 kW - 100 kW
37387,29938,1,Combo,<30 kW
41969,29978,1,Combo,<30 kW
43651,31883,1,J1772,>8 kW
43675,31893,1,J1772,>8 kW
48328,31417,1,J1772,>8 kW
42888,31414,1,J1772,>8 kW
44677,31729,1,J1772,>8 kW
44166,31152,1,J1772,>8 kW
40422,28480,1,J1772,<8 kW
44815,28481,2,J1772,<8 kW
49614,28482,2,J1772,<8 kW
44790,28483,2,J1772,<8 kW
50906,30251,1,CHAdeMO,30 kW - 100 kW
41840,30252,2,CHAdeMO,30 kW - 100 kW
48176,33426,1,J1772,>8 kW
44950,32342,1,J1772,>8 kW
49576,34635,1,J1772,>8 kW
49041,34626,1,J1772,>8 kW
48543,33013,1,J1772,>8 kW
47290,33043,1,J1772,>8 kW
45000,33005,1,J1772,>8 kW
44226,33109,1,J1772,>8 kW
44926,32911,1,J1772,>8 kW
45040,32958,1,J1772,>8 kW
43551,33004,1,J1772,>8 kW
43160,32988,1,J1772,>8 kW
47412,32571,1,J1772,>8 kW
47359,32487,1,J1772,>8 kW
44970,32797,1,J1772,>8 kW
45224,32874,1,J1772,>8 kW
47453,32824,1,J1772,>8 kW
49157,32838,1,J1772,>8 kW
35873,25378,2,J1772,<8 kW
35693,25418,1,J1772,>8 kW
38498,24989,1,J1772,>8 kW
36192,24990,1,J1772,>8 kW
36599,25020,1,J1772,<8 kW
36451,25024,2,J1772,<8 kW
34638,22254,1,J1772,<8 kW
35086,21905,2,J1772,<8 kW
35415,21906,1,J1772,<8 kW
34948,24913,1,J1772,>8 kW
38165,25768,1,J1772,>8 kW
42349,23450,1,J1772,<8 kW
37729,23451,1,J1772,<8 kW
35862,25467,1,J1772,>8 kW
36017,25472,1,J1772,>8 kW
40306,26364,2,J1772,<8 kW
35847,25378,1,J1772,<8 kW
44314,24522,1,J1772,>8 kW
35977,26470,2,J1772,<8 kW
35570,24543,1,J1772,>8 kW
36041,24382,1,J1772,>8 kW
35774,25020,2,J1772,<8 kW
36835,25024,1,J1772,<8 kW
47277,23972,1,J1772,>8 kW
34768,23989,1,J1772,>8 kW
38302,26077,1,J1772,>8 kW
40213,24019,1,J1772,>8 kW
35389,24119,1,J1772,>8 kW
35472,24152,1,J1772,>8 kW
38196,24153,1,J1772,>8 kW
34830,24256,1,J1772,>8 kW
42166,23450,2,J1772,<8 kW
37859,23451,2,J1772,<8 kW
51265,31045,1,J1772,>8 kW
46837,31047,1,J1772,>8 kW
42197,30778,1,J1772,>8 kW
42367,30779,1,J1772,>8 kW
46871,30977,1,J1772,>8 kW
42279,30971,1,J1772,>8 kW
46831,30996,1,J1772,>8 kW
37962,27534,1,J1772,>8 kW
43562,29445,1,J1772,>8 kW
40631,29396,1,J1772,>8 kW
43496,29654,1,J1772,>8 kW
43162,29662,1,J1772,<8 kW
37785,27298,1,J1772,>8 kW
40537,29078,1,J1772,>8 kW
43580,29212,1,J1772,>8 kW
39494,29288,1,J1772,>8 kW
37847,27329,1,J1772,>8 kW
42218,27377,1,J1772,>8 kW
35898,26470,1,J1772,<8 kW
35461,26364,1,J1772,<8 kW
38342,26103,1,J1772,>8 kW
34876,24725,1,J1772,>8 kW
36278,24701,1,J1772,>8 kW
38450,27552,1,J1772,>8 kW
38907,28623,1,J1772,>8 kW
38621,28590,1,J1772,>8 kW
40319,28597,1,J1772,>8 kW
39374,28660,1,J1772,>8 kW
40514,28857,1,J1772,>8 kW
39252,28816,1,J1772,>8 kW
38677,28784,1,J1772,>8 kW
39205,28944,1,J1772,>8 kW
37588,27226,2,J1772,<8 kW
42180,27242,2,J1772,<8 kW
37874,27292,1,J1772,>8 kW
37851,27293,1,J1772,>8 kW
37843,27294,1,J1772,>8 kW
40090,29006,1,J1772,>8 kW
40134,29020,1,J1772,>8 kW
43083,29049,1,J1772,>8 kW
40192,28170,1,J1772,>8 kW
39395,28227,1,J1772,>8 kW
39775,28392,1,J1772,>8 kW
45294,28480,2,J1772,<8 kW
44287,28481,1,J1772,<8 kW
40215,28482,1,J1772,<8 kW
44961,28483,1,J1772,<8 kW
35216,20848,1,J1772,>8 kW
30850,20799,2,J1772,<8 kW
31997,20648,2,J1772,<8 kW
32227,20620,1,J1772,>8 kW
32052,20584,1,J1772,>8 kW
31288,21076,1,J1772,>8 kW
31741,21231,1,J1772,>8 kW
31041,21204,1,J1772,>8 kW
30862,21149,1,J1772,>8 kW
31346,20990,1,J1772,<8 kW
31450,20994,2,J1772,<8 kW
31075,20998,1,J1772,>8 kW
44565,20928,1,J1772,>8 kW
25860,17039,2,J1772,<8 kW
